chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
1	147110000	147120000	1	147360000	147370000	0,255,255	36	12.6486	11.2413	11.6847	15.1742	0.00519918895179	0.000101444624972	0.000186381667442	0.0062072259531	1	147115000	147365000	0
1	147190000	147200000	1	147360000	147370000	0,255,255	51	15.9227	15.7011	15.7521	20.2396	8.1489399438e-06	4.32474707078e-06	9.35674878061e-06	0.00137102948109	1	147195000	147365000	0
11	47190000	47200000	11	47370000	47380000	0,255,255	37	13.78	11.4737	12.4541	15.3844	0.00282045474225	4.3914844041e-05	0.00332780079126	0.00326502683341	1	47195000	47375000	0
11	47950000	47960000	11	48130000	48140000	0,255,255	47	17.445	13.6243	15.3226	16.3516	0.000156808450139	5.25488237855e-07	1.18156472571e-06	0.000167931659527	2	47960000	48135000	5000.0
1	150040000	150050000	1	150130000	150140000	0,255,255	48	16.3989	17.4458	17.8016	20.4819	7.77350050929e-05	4.62172698539e-05	9.24411168842e-05	0.00758803886221	2	150045000	150140000	5000.0
1	151260000	151270000	1	151310000	151320000	0,255,255	62	25.9099	26.7845	29.8347	27.2542	0.000215943165019	0.000260734815761	0.000336979805865	0.000357226165903	1	151265000	151315000	0
1	151270000	151280000	1	151370000	151380000	0,255,255	46	18.3439	17.3216	19.5398	19.5133	0.000311538551828	0.000195241656315	0.000353080795917	0.000331842223782	1	151275000	151375000	0
1	151905000	151910000	1	151965000	151970000	0,255,255	21	3.33409	4.04245	3.85909	5.54725	0.000325808025699	0.00141380046415	0.000199264312786	0.017201050805	1	151907500	151967500	0
1	152020000	152030000	1	152150000	152160000	0,255,255	34	13.3431	9.43722	11.7284	10.7582	0.0175171637592	1.72187924475e-05	0.00103748964232	0.00109956831699	1	152025000	152155000	0
1	153480000	153490000	1	153540000	153550000	0,255,255	75	29.2982	25.3116	23.7591	27.3708	3.33556017547e-08	3.67117163194e-08	7.43444556118e-12	5.24496312702e-08	1	153485000	153545000	0
1	153650000	153660000	1	153740000	153750000	0,255,255	65	23.7296	22.3899	32.429	24.6607	4.40886115364e-08	2.99220281966e-08	0.0130100094126	5.45161908827e-05	2	153650000	153745000	5000.0
1	154450000	154460000	1	154520000	154530000	0,255,255	72	28.7866	25.5003	24.5085	28.9154	2.96227892844e-07	3.48840242617e-07	1.09979481541e-10	4.82760035837e-07	5	154455000	154521000	20396.0780544
1	15475000	15480000	1	15595000	15600000	0,255,255	33	7.47346	8.93455	8.59867	10.6077	1.13091807349e-06	3.16407273812e-05	6.65241563635e-05	0.00193542942381	1	15477500	15597500	0
1	155060000	155070000	1	155140000	155150000	0,255,255	52	23.5172	19.7697	21.0331	23.0212	0.00059734953612	0.000527641418875	0.000709214097583	0.000770181418216	5	155073000	155135000	12806.2484749
1	156060000	156065000	1	156095000	156100000	0,255,255	45	16.1464	11.7414	12.3054	16.5629	0.000242851270866	8.08006747783e-09	7.2906400075e-08	0.000575310764671	2	156062500	156100000	2500.0
1	156110000	156120000	1	156190000	156200000	0,255,255	67	26.2705	22.8869	29.1661	23.09	9.42977073941e-06	5.15630220539e-09	1.6254021177e-05	1.20028307103e-08	2	156125000	156190000	11180.3398875
1	156355000	156360000	1	156410000	156415000	0,255,255	35	11.9822	11.984	11.7855	13.5615	0.000204607050031	0.000197540022131	0.000453418161301	0.0107443043155	1	156357500	156412500	0
1	15660000	15670000	1	15740000	15750000	0,255,255	58	26.8993	28.8996	27.9243	30.2188	0.00193458302079	0.0023311607555	0.00310091664724	0.00306125663473	3	15658333	15748333	7453.559925
11	56760000	56770000	11	57020000	57030000	0,255,255	28	8.27278	7.0208	9.64341	7.22742	0.00514772100691	0.000184185808498	0.00608600104404	0.000316649246924	1	56765000	57025000	0
1	157060000	157070000	1	157120000	157130000	0,255,255	57	24.9989	22.7632	25.4546	23.8014	0.00316002547815	1.74535486553e-05	0.00515437750508	2.87816536634e-05	2	157065000	157130000	5000.0
11	57330000	57340000	11	57400000	57410000	0,255,255	52	18.6117	18.4353	16.7159	22.889	3.70455273489e-06	1.90630109483e-06	4.24129988784e-06	0.000770181418216	1	57335000	57405000	0
1	157350000	157355000	1	157450000	157455000	0,255,255	17	3.726	4.55484	4.22709	4.93626	0.023123657442	0.0539880949698	0.076368269981	0.0783645859985	2	157347500	157457500	7071.06781187
11	57510000	57520000	11	57560000	57570000	0,255,255	67	28.0364	24.6592	20.2896	33.0647	9.42977073941e-06	1.19180448231e-05	9.08130052232e-09	0.00584494943707	1	57515000	57565000	0
1	157930000	157940000	1	158080000	158090000	0,255,255	47	23.4726	16.0852	19.3678	17.6567	0.00932384401616	9.66892729605e-05	0.000182222967263	0.000167931659527	1	157935000	158085000	0
1	157960000	157970000	1	158050000	158060000	0,255,255	59	18.6985	23.4096	29.7289	27.2266	7.64731089493e-09	3.84997853929e-06	0.00181316585922	0.00179460857467	3	157958333	158068333	16996.731712
1	159760000	159770000	1	159860000	159870000	0,255,255	62	25.4708	21.0866	27.235	23.3149	0.000215943165019	3.6613995973e-07	0.000336979805865	6.32042636693e-07	4	159765000	159862500	10307.764064
11	60600000	60610000	11	60660000	60670000	0,255,255	74	35.1319	34.5869	35.7495	44.7439	0.000138612439444	0.000160681284304	0.00019506053156	0.0437389499879	3	60608333	60661666	7453.559925
1	160800000	160810000	1	160920000	160930000	0,255,255	49	12.926	13.2618	15.488	18.3189	1.38777399729e-07	7.93014587297e-08	1.70443648907e-07	4.18561121451e-05	1	160805000	160925000	0
11	61100000	61110000	11	61150000	61160000	0,255,255	80	31.7791	35.2503	36.9757	33.9841	3.85043751057e-06	5.31297582073e-06	6.55211291272e-06	5.26456965336e-06	1	61105000	61155000	0
11	61660000	61670000	11	61870000	61880000	0,255,255	52	20.6507	16.3025	14.9243	19.2596	0.00059734953612	1.90630109483e-06	8.86538275353e-09	3.77157855733e-06	2	61650000	61875000	15000.0
11	62675000	62680000	11	62790000	62795000	0,255,255	27	8.75451	6.59867	7.01912	7.52733	0.00699441410487	0.000481543578338	0.000829588648724	0.000899101334934	2	62675000	62790000	3535.53390593
11	62800000	62810000	11	62980000	62990000	0,255,255	31	8.01361	8.40178	8.83844	11.2211	0.000406787177944	0.000304136149418	0.000494256766835	0.00947881358402	1	62805000	62985000	0
1	162810000	162820000	1	163030000	163040000	0,255,255	38	15.3405	13.0862	12.9628	15.5017	0.0014407640893	0.00099504935539	0.00168682537657	0.00163354528423	1	162815000	163035000	0
1	162820000	162830000	1	163140000	163150000	0,255,255	38	11.4279	10.696	12.0485	14.4193	2.82759634924e-05	1.70421899592e-05	3.49784855683e-05	0.00163354528423	2	162835000	163145000	10000.0
1	162820000	162830000	1	163280000	163290000	0,255,255	34	8.14161	6.60337	7.77638	10.6071	2.28584109435e-05	1.61688238659e-07	2.99897226787e-07	0.00109956831699	1	162825000	163285000	0
11	63600000	63610000	11	63710000	63720000	0,255,255	72	26.1687	26.1293	31.5251	29.7812	2.96227892844e-07	3.48840242617e-07	0.000521359115702	4.82760035837e-07	1	63605000	63715000	0
11	63760000	63770000	11	63920000	63930000	0,255,255	46	18.2626	14.7197	15.2277	18.3706	0.000311538551828	1.33343968677e-06	2.84229335346e-06	0.000331842223782	2	63765000	63920000	5000.0
11	63970000	63980000	11	64060000	64070000	0,255,255	84	30.9615	29.8014	31.3242	37.583	2.87520272051e-07	1.98741802842e-11	6.26491540154e-07	3.72248044193e-07	1	63975000	64065000	0
1	16400000	16410000	1	16510000	16520000	0,255,255	76	23.2612	23.9443	35.3495	27.6967	2.25115635212e-12	9.62289563366e-13	6.78934644708e-05	2.33773531571e-08	4	16410000	16522500	16770.5098312
11	64610000	64620000	11	64660000	64670000	0,255,255	94	35.5686	34.3027	39.345	34.3202	1.70890651268e-10	3.06733306353e-10	5.11141482725e-06	3.08614659401e-10	1	64615000	64665000	0
11	65190000	65200000	11	65260000	65270000	0,255,255	77	30.5677	31.8201	33.2002	35.378	8.19104479929e-09	3.03337152952e-05	4.06674657622e-05	3.22758653014e-05	2	65190000	65270000	7071.06781187
1	165360000	165365000	1	165560000	165565000	0,255,255	25	5.15693	4.60341	5.49569	7.0473	0.000347823199315	3.26081800301e-05	0.000731035290853	0.00501165958075	2	165367500	165562500	5000.0
11	65840000	65850000	11	65890000	65900000	0,255,255	61	30.4292	31.3304	33.0449	33.1596	0.000391102306922	0.0446015310453	0.0600576518059	0.0570099937214	2	65840000	65890000	7071.06781187
11	66460000	66470000	11	66600000	66610000	0,255,255	45	18.983	14.6457	16.8282	16.2262	0.000604963727335	3.34083018237e-06	0.00070009896665	0.000666849090993	1	66465000	66605000	0
11	67030000	67040000	11	67080000	67090000	0,255,255	69	37.5551	32.4917	38.4955	32.0872	0.00175944877125	0.00196017011953	0.00233675963122	0.00236037049094	1	67035000	67085000	0
11	68870000	68880000	11	69480000	69490000	0,255,255	64	21.2451	15.5247	22.3448	21.8223	1.00644865721e-07	3.19747629204e-15	1.07867314582e-07	1.32190534468e-07	4	68872500	69480000	16770.5098312
11	70310000	70320000	11	70600000	70610000	0,255,255	28	8.35126	6.45411	7.09508	6.21407	0.00514772100691	0.000184185808498	0.000358999213692	6.52053956745e-06	1	70315000	70605000	0
11	71735000	71740000	11	71800000	71805000	0,255,255	30	10.2214	9.13458	9.64072	9.50976	0.0099870393058	0.000535454823063	0.00113798639555	0.00152782059147	2	71735000	71802500	2500.0
11	72300000	72310000	11	72350000	72360000	0,255,255	112	48.0653	49.3571	48.6033	51.4862	4.05492111125e-11	2.49777971924e-06	3.94916012777e-11	5.97295150253e-06	3	72298333	72358333	7453.559925
11	72430000	72440000	11	72890000	72900000	0,255,255	39	13.9098	14.0573	17.2982	16.3259	0.000700337226215	0.000483081397617	0.0250547873157	0.0252832215623	2	72435000	72890000	5000.0
11	73960000	73970000	11	74160000	74170000	0,255,255	47	18.9738	18.9054	21.4047	18.963	0.000156808450139	9.66892729605e-05	0.0118439550245	0.000167931659527	2	73965000	74160000	5000.0
1	17450000	17455000	1	17560000	17565000	0,255,255	36	8.13161	9.05928	11.5364	7.79426	2.77344075008e-06	1.63348243583e-06	0.000199807090016	5.97479897737e-08	1	17452500	17562500	0
1	174730000	174740000	1	174950000	174960000	0,255,255	39	13.6487	9.97923	11.2166	11.5216	0.000700337226215	6.85732215699e-06	1.38398350761e-05	1.51062147611e-05	2	174740000	174955000	5000.0
11	74850000	74860000	11	74910000	74920000	0,255,255	115	35.3627	42.8027	54.4291	48.2655	4.67035456313e-18	3.90582594026e-12	1.07388269259e-06	1.36567340568e-11	2	74850000	74930000	15811.3883008
11	74990000	75000000	11	75090000	75100000	0,255,255	69	25.5182	21.3534	26.6816	26.9574	2.5208520361e-06	8.16715255192e-10	4.25694398424e-06	3.88983411627e-06	2	74990000	75095000	5000.0
1	175120000	175130000	1	175280000	175290000	0,255,255	56	11.1894	12.9359	15.5083	16.4365	5.08146238319e-14	4.25839083351e-11	1.50904675235e-10	1.0674264946e-07	4	175120000	175290000	7071.06781187
11	75150000	75160000	11	75240000	75250000	0,255,255	95	33.2848	30.8701	34.6286	39.4258	8.22738015533e-11	4.69542053339e-16	2.09148663949e-10	3.89251918444e-06	3	75158333	75248333	7453.559925
11	75600000	75605000	11	75855000	75860000	0,255,255	22	6.56779	5.6276	7.68378	4.61101	0.0325211775378	0.00348879770665	0.0454705075346	0.000936185299332	2	75605000	75860000	3535.53390593
11	75910000	75920000	11	76000000	76010000	0,255,255	43	16.2512	18.1335	19.2085	20.2519	0.00213776152621	0.00155260573823	0.00265096100373	0.078162163057	2	75920000	76015000	11180.3398875
11	7600000	7610000	11	7670000	7680000	0,255,255	73	31.6354	37.2437	39.1275	42.6842	0.000228677004525	0.000256534124177	0.0598440822955	0.0596735863345	3	7595000	7675000	10000.0
11	76440000	76450000	11	76510000	76520000	0,255,255	56	24.1384	21.8639	24.1073	22.1051	4.26186633386e-05	3.53236986764e-05	4.95523229955e-05	5.53192592439e-05	1	76445000	76515000	0
1	178510000	178520000	1	178720000	178730000	0,255,255	45	14.2499	12.1377	15.4231	13.657	5.56620348758e-06	1.89190411945e-08	7.13409408718e-06	7.39967642874e-06	1	178515000	178725000	0
1	179050000	179060000	1	179330000	179340000	0,255,255	33	10.8467	8.8432	10.7653	11.0338	0.00183913110072	4.80712409603e-05	0.00229955489549	0.00235446889302	1	179055000	179335000	0
11	7910000	7915000	11	8005000	8010000	0,255,255	23	5.15226	4.26609	4.69765	3.15105	0.00237903491081	0.000181284874154	0.000211758154131	1.41530311628e-05	1	7912500	8007500	0
1	179670000	179680000	1	179780000	179790000	0,255,255	38	11.8654	10.7071	11.5897	11.776	2.82759634924e-05	1.70421899592e-05	3.49784855683e-05	3.72045631725e-05	1	179675000	179785000	0
1	179830000	179840000	1	180140000	180150000	0,255,255	50	12.9991	10.9307	11.1797	14.8777	5.46405252254e-08	5.17367908962e-11	8.03684616671e-11	6.55294487053e-08	1	179835000	180145000	0
11	8020000	8030000	11	8110000	8120000	0,255,255	58	24.9484	20.939	18.6376	27.9146	0.00193458302079	8.36744394142e-06	2.11923316212e-08	0.00306125663473	1	8025000	8115000	0
1	181150000	181160000	1	181390000	181400000	0,255,255	36	14.2553	8.99801	10.0982	10.2163	0.00519918895179	2.24066219637e-06	0.000186381667442	0.000217197909342	2	181165000	181395000	10000.0
1	182110000	182120000	1	182370000	182380000	0,255,255	39	9.6722	10.2336	12.2974	12.8353	1.01843437798e-07	6.85732215699e-06	1.38398350761e-05	0.000808572841599	1	182115000	182375000	0
1	182570000	182580000	1	182750000	182760000	0,255,255	41	13.3153	12.6613	13.5409	13.2053	0.00015635152378	0.000100551108803	0.000187493848732	0.000193032049403	3	182575000	182755000	10000.0
11	86160000	86170000	11	86520000	86530000	0,255,255	54	14.58	17.9212	23.4616	21.3575	8.83622683895e-10	3.29542166348e-07	0.000198302350554	0.000215945533432	1	86165000	86525000	0
1	186450000	186460000	1	186950000	186960000	0,255,255	26	4.82133	5.59334	6.49298	6.33229	1.41845757546e-06	6.83542970356e-05	0.0024644932778	0.00222036218586	1	186455000	186955000	0
11	87060000	87065000	11	87130000	87135000	0,255,255	42	10.9362	10.3477	12.5151	11.9641	3.69449152844e-07	1.8807214927e-07	8.57570554142e-05	4.461594916e-07	1	87062500	87132500	0
1	18920000	18930000	1	19140000	19150000	0,255,255	37	12.0359	12.2362	13.6506	14.0279	7.1927467863e-05	4.3914844041e-05	0.00332780079126	0.00326502683341	1	18925000	19145000	0
1	19230000	19240000	1	19400000	19410000	0,255,255	56	16.1156	17.6596	23.817	23.2407	1.24599231391e-07	5.59917919263e-08	4.95523229955e-05	5.53192592439e-05	2	19235000	19415000	10000.0
11	94250000	94260000	11	94310000	94320000	0,255,255	38	14.6292	13.9965	13.2175	13.0446	0.0014407640893	0.00099504935539	0.00168682537657	0.00163354528423	1	94255000	94315000	0
1	19440000	19450000	1	19490000	19500000	0,255,255	95	39.5152	50.3699	51.0419	47.5119	2.00409130582e-06	0.00399590637558	0.00601123306935	3.89251918444e-06	2	19445000	19505000	10000.0
1	197490000	197500000	1	197880000	197890000	0,255,255	24	7.18781	6.86415	8.66289	6.36782	0.0106859407062	0.00815360336142	0.0929322393361	0.0118669371927	2	197495000	197890000	5000.0
1	200940000	200950000	1	201010000	201020000	0,255,255	92	30.6343	31.0296	40.7438	34.2471	1.71008503718e-14	1.15983613324e-09	1.44058843276e-05	1.28898399188e-09	2	200950000	201010000	7071.06781187
1	201520000	201530000	1	201670000	201680000	0,255,255	76	25.2989	23.2501	29.8457	28.0312	1.54644325049e-08	9.62289563366e-13	2.33345211001e-08	2.33773531571e-08	3	201518333	201668333	14907.11985
1	201680000	201690000	1	201750000	201760000	0,255,255	70	25.8723	26.5049	30.4736	36.6276	1.2372066335e-06	1.52164721196e-06	2.10155987603e-06	0.00146142460639	2	201680000	201760000	7071.06781187
1	201860000	201870000	1	201940000	201950000	0,255,255	74	30.0907	28.4388	36.0199	29.3493	6.7639290902e-08	7.67196059751e-08	0.00019506053156	1.10037694716e-07	4	201865000	201942500	10307.764064
1	201970000	201980000	1	202080000	202090000	0,255,255	66	19.6031	17.7332	23.4417	21.3488	1.99678245888e-08	2.98376832819e-12	2.06102982823e-08	2.81049942938e-08	3	201975000	202085000	10000.0
1	202180000	202190000	1	202280000	202290000	0,255,255	51	19.3596	21.346	25.0255	25.927	8.1489399438e-06	0.000939727444825	0.0684140042	0.0686485485803	2	202175000	202285000	10000.0
1	203000000	203010000	1	203180000	203190000	0,255,255	45	21.3091	17.0816	23.1109	18.8358	0.023893382432	0.000397145622995	0.0312819877732	0.000666849090993	2	203015000	203180000	11180.3398875
1	203240000	203250000	1	203290000	203300000	0,255,255	64	33.1834	30.3153	31.8161	34.2158	0.013806097026	7.76763466317e-05	0.0194854233027	0.0191385959132	2	203245000	203300000	5000.0
1	203470000	203480000	1	203670000	203680000	0,255,255	64	14.7189	14.7443	22.1718	16.2634	9.98879921866e-15	3.19747629204e-15	1.07867314582e-07	4.65043784482e-11	3	203471666	203671666	7453.55992499
1	203830000	203835000	1	204090000	204095000	0,255,255	26	8.39868	6.4484	7.31731	7.91474	0.013444986983	0.00113090860319	0.00189325840596	0.0268627818598	3	203839166	204094166	6871.84270935
1	204135000	204140000	1	204175000	204180000	0,255,255	33	11.9361	10.8656	9.43452	11.7599	0.00111205102487	0.000990678130635	6.65241563635e-05	0.00193542942381	2	204137500	204175000	2500.0
1	204415000	204420000	1	204460000	204465000	0,255,255	40	12.8368	12.1363	13.0049	16.0601	0.000276833035806	1.73341572829e-06	0.000444816632385	0.0158760195753	2	204415000	204467500	5590.16994375
1	205240000	205245000	1	205290000	205295000	0,255,255	38	10.058	8.62602	10.013	10.3559	1.99032899835e-05	2.5106853408e-07	3.72455396362e-05	3.73891729247e-05	4	205246250	205292500	11250.0
1	207240000	207250000	1	207580000	207590000	0,255,255	28	8.54811	9.7504	9.74878	10.955	0.00514772100691	0.00366866268462	0.00608600104404	0.0611798696368	2	207250000	207580000	7071.06781187
1	208055000	208060000	1	208135000	208140000	0,255,255	31	8.85055	8.73364	9.94041	9.30438	0.000378612950719	0.00022235940073	0.0098825017242	0.000670197165893	2	208062500	208135000	5590.16994375
1	208280000	208290000	1	208410000	208420000	0,255,255	52	19.9764	14.7057	13.1185	24.0986	0.00059734953612	4.0697145546e-09	8.86538275353e-09	0.000770181418216	1	208285000	208415000	0
1	208320000	208330000	1	208410000	208420000	0,255,255	54	23.3748	19.0832	17.9277	30.7512	0.000168130464582	3.29542166348e-07	6.9188881202e-07	0.0203097749697	2	208315000	208415000	10000.0
1	20850000	20860000	1	20960000	20970000	0,255,255	64	21.2344	17.4382	20.5181	23.0725	1.00644865721e-07	2.22777645431e-11	1.07867314582e-07	1.32190534468e-07	2	20850000	20965000	5000.0
1	210310000	210320000	1	210490000	210500000	0,255,255	29	7.77054	7.92005	9.52308	8.34275	0.000109476346974	0.00164534944606	0.00295801245071	0.0028670715836	1	210315000	210495000	0
12	104610000	104620000	12	104670000	104680000	0,255,255	51	25.6491	24.1268	29.4953	25.8376	0.0420839733186	0.000939727444825	0.0684140042	0.0686485485803	2	104615000	104680000	5000.0
12	105820000	105830000	12	105870000	105880000	0,255,255	59	24.7761	24.3389	26.0766	24.9971	0.00113370181082	3.84997853929e-06	0.00181316585922	0.00179460857467	1	105825000	105875000	0
12	107520000	107530000	12	108000000	108010000	0,255,255	36	12.272	9.48447	12.1111	11.1111	0.000152491568973	2.24066219637e-06	0.000186381667442	0.000217197909342	1	107525000	108005000	0
12	108950000	108960000	12	109190000	109200000	0,255,255	40	13.1702	11.3165	12.5271	13.1424	0.000341759057003	2.67154885374e-06	0.000400575405718	0.000397655395184	1	108955000	109195000	0
12	108960000	108970000	12	109010000	109020000	0,255,255	61	28.5357	23.0557	26.741	25.1021	0.000391102306922	8.39107132503e-07	0.000612663058164	0.000643171092668	1	108965000	109015000	0
